NTD ID,Agency,Primary UZA UACE Code,Rail/Bus/Ferry,Mode Name,Mode,Type of Service,Fixed Route Flag,Year,Event Description,Incident Number,Event Date,Event Time,Event Type,Event Type Group,Transit Worker Type,Transit Worker Assault Detail Type,Transit Worker Assault Flag,Other Event Type Description,Event Category,Runaway Train Flag,Safety/Security,Collision With,Property Damage,Property Damage Type,Total Injuries,Total Fatalities,Life Safety (Y/N),Number of Transit Vehicles Involved,Towed (Y/N),Number of Vehicles Involved,Location Type,Approximate Address,Latitude,Longitude,LatLon,Evacuation Comment,Self Evacuation (Y/N),Evacuation Location,HazMat Type,HazMat Type Description,Fire Type,Fire Fuel,Other Fire Fuel Description,Weather,Lighting,Current Condition,Tide,Road Configuration,Track Configuration,Path Condition,Rail Alignment,Rail Grade Crossing Control,Right of Way Condition,Intersection,Service Stop Control Device,Intentional (Y/N),Vehicle Action,Action Type,Derailment Type,Transit (Y/N),Fuel Type,Vehicle Speed,Non-Rail Transit Vehicle Type,Manufacturer,Manufacturer Description,Transit Vehicle Rider Fatalities,People Waiting or Leaving Fatalities,Transit Vehicle Operator Fatalities,Transit Employee Fatalities,Other Worker Fatalities,Bicyclist Fatalities,Pedestrian in Crosswalk Fatalities,Pedestrian Not in Crosswalk Fatalities,Pedestrian Crossing Tracks Fatalities,Pedestrian Walking Along Tracks Fatalities,Occupant of Other Vehicle Fatalities,Other Fatalities,Suicide Fatalities,Transit Vehicle Rider Injuries,Transit Vehicle Rider Serious Injuries,People Waiting or Leaving Injuries,People Waiting or Leaving Serious Injuries,Transit Vehicle Operator Injuries,Transit Vehicle Operator Serious Injuries,Transit Employee Injuries,Transit Employee Serious Injuries,Other Worker Injuries,Other Worker Serious Injuries,Bicyclist Injuries,Bicyclist Serious Injuries,Pedestrian in Crosswalk Injuries,Pedestrian in Crosswalk Serious Injuries,Pedestrian Not in Crosswalk Injuries,Pedestrian Not in Crosswalk Serious Injuries,Pedestrian Crossing Tracks Injuries,Pedestrian Crossing Tracks Serious Injuries,Pedestrian Walking Along Tracks Injuries,Pedestrian Walking Along Tracks Serious Injuries,Occupant of Other Vehicle Injuries,Occupant of Other Vehicle Serious Injuries,Other Injuries,Other Serious Injuries,Suicide Injuries,Suicide Serious Injuries,Total Serious Injuries,Person List,United States,US Counties
90154,Los Angeles County Metropolitan Transportation Authority,51445,Rail,Light Rail,LR,DO,TRUE,2022,"{Redacted} {Redacted}'s investigation revealed that on October 14, 2022, at approximately 00:40 hrs., Train # {Redacted}, with car # {Redacted} leading, middle car # {Redacted} and car # {Redacted} trailing, was traveling southbound on Track # {Redacted} when it made contact with the back wheel of a bicyclist who had illegally entered the right - of - way in front of the approaching train. In the moments leading up to the incident, the operator sounded the horn and applied emergency braking but was unable to avoid contact. Immediately following the contact, the rider picked up their bicycle and fled the scene ( hit and run ). However, the bicyclist later returned to the scene of the incident when the {Redacted} {Redacted} {Redacted} {Redacted} ( {Redacted} ) arrived. This train was out of service therefore there were no passengers onboard the train. There was no damage to the train as a result of the contact.",3867244,10/14/2022,12:40:00 AM,Rail Collision,Collision,Not Applicable,Not Applicable,FALSE,,RGX Collision,,SFT,Person,,,0,0,N,1,N,0,Right-of-way: grade crossing,Metro E Line - Flower and 30th Grade Crossing,34.024488,-118.276711,POINT (-118.276711 34.024488),,N,,,,,,,Clear,Dark,,,,,Dry,Shared with other rail vehicles (controlled access to other non-rail vehicles),Active devices: train approaching sign,Dry,,,,Going Straight,Side Impact,,Y,Electric Propulsion,25,Light Rail Vehicle,Kinki Sharyo USA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Bus,Bus,MB,DO,TRUE,2022,"Suspect and victim argued. Suspect armed himself with a {Redacted} and hit the victim in the back of the head, knocking {Redacted} {Redacted}.   {Redacted} was transported for medical treatment.",3768622,10/14/2022,8:48:00 AM,Assault,Assault,Not Applicable,Not Applicable,FALSE,,Security,,SEC,,0,,1,0,N,0,N,0,In or on vehicle,"S. Broadway & 42nd St, Los Angeles, Ca",34.00731,-118.29154,POINT (-118.29154 34.00731),,N,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I    Passenger Senior Citizen (61 and up) M,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Rail,Heavy Rail,HR,DO,TRUE,2022,Suspect fired a handgun at {Redacted} {Redacted} and victim 2 hitting victim {Redacted} foot. {Redacted} {Redacted} was hit in her right shoulder. Both Victims were transported to the hospital for their injuries.,3768619,10/2/2022,10:00:00 PM,Assault,Assault,Not Applicable,Not Applicable,FALSE,,Security,,SEC,,,,2,0,N,0,N,0,Revenue facility: transit station,"660 S. Alvarado St., Los Angeles, Ca",34.05699,-118.27574,POINT (-118.27574 34.05699),,N,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I    Wait Leave Adult (19 to 60) M Y; I    Wait Leave Adult (19 to 60) F Y,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Bus,Bus,MB,DO,TRUE,2022,A car turned left in front of the bus.,3795383,11/1/2022,1:49:00 PM,Non-Rail Collision,Collision,Not Applicable,Not Applicable,FALSE,,Non-RGX Collision,,SFT,Motor Vehicle,2000,,1,0,N,1,N,1,Roadway: intersection,3rd St and Normandie Ave,34.068983,-118.300317,POINT (-118.300317 34.068983),,N,,,,,,,Clear,Daylight,,,Intersection,,Dry,,,Dry,Trafic Signal,,,Going Straight,Other rear impact,,"N,Y",Compressed natural gas,5,Transit: bus,North American Bus Industries Inc. (form. Ikarus USA Inc./IKU),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,I    Occ Other Veh Adult (19 to 60) F,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Rail,Light Rail,LR,DO,TRUE,2022,"{Redacted} {Redacted} ’s investigation revealed that on September 11, 2022, at approximately 23:59 hrs., Train # {Redacted} with car # {Redacted} leading, middle car # {Redacted} and car # {Redacted} trailing, traveling northbound on Track # {Redacted} collided with a motorist that illegally drove around the downedactivated gatearm at the {Redacted} {Redacted} grade crossing. The motorist then drove against opposing motorist traffic resulting with the train striking the motorist ’s vehicle. Immediately after contact, the motorist fled the scene of the incident “ Hit and Run “. No injuries were reported on board the train at the time of the incident. However, there was minor damage to the left - front skirt of the train. The Operator was taken for a drug and alcohol test per procedure.",3856213,9/11/2022,11:59:00 PM,Rail Collision,Collision,Not Applicable,Not Applicable,FALSE,,RGX Collision,,SFT,Non Transit Motor Vehicle (POV),,,0,0,N,1,N,1,Right-of-way: grade crossing,Metro A Line - 92nd Street Grade Crossing,33.953243,-118.243275,POINT (-118.243275 33.953243),,N,,,,,,,Clear,Dark,,,,,Dry,Shared with other rail vehicles (controlled access to other non-rail vehicles),Active devices: crossing gates,Dry,,,,Going Straight,Head-On,,"N,Y",Electric Propulsion,45,Light Rail Vehicle,Kinki Sharyo USA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Rail,Light Rail,LR,DO,TRUE,2022,"{Redacted} {Redacted} ’s investigation revealed that on August 02, 2022, at approximately 6:48 hrs., Train # {Redacted}, with car # {Redacted} car # {Redacted} was traveling northbound on Track # {Redacted} when a vehicle made a left turn at {Redacted} street onto {Redacted} {Redacted}. striking the train as it entered the intersection. Shortly after the strike, the vehicle fled the scene, “ Hit and {Redacted} ”. There were no injuries reported on   board the train at the time of the incident. There was damage to the front right side of train and the train skirts. The Operator was taken for a drug and alcohol test per procedure.",3836646,8/2/2022,6:48:00 AM,Rail Collision,Collision,Not Applicable,Not Applicable,FALSE,,RGX Collision,,SFT,Non Transit Motor Vehicle (POV),,,0,0,N,1,N,1,Right-of-way: grade crossing,Metro L Line - 3rd and Mednik Grade Crossing,34.0335,-118.16216,POINT (-118.16216 34.0335),,N,,,,,,,Clear,Twilight,,,,,Dry,Shared with other rail vehicles (controlled access to other non-rail vehicles),Active devices: train approaching sign,Dry,,,,Making a stop,Head-On,,"N,Y",Electric Propulsion,17,Light Rail Vehicle,Kinki Sharyo USA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Rail,Light Rail,LR,DO,TRUE,2022,{Redacted} was attacked while waiting at the station by suspect.   {Redacted} was transported for medical treatment.,3768163,8/14/2022,1:09:00 PM,Assault,Assault,Not Applicable,Not Applicable,FALSE,,Security,,SEC,,,,1,0,N,0,N,0,Revenue facility: transit station,"402 Colorado Ave, Santa Monica, Ca",34.014015,-118.491422,POINT (-118.491422 34.014015),,N,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I    Wait Leave Adult (19 to 60) M Y,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Bus,Bus,MB,DO,TRUE,2022,{Redacted} veh traveling WB {Redacted} {Redacted} in # {Redacted} lane merged into lane # {Redacted} making contact with the left front bumper of a bus traveling WB # {Redacted},3838909,12/20/2022,3:40:00 PM,Non-Rail Collision,Collision,Not Applicable,Not Applicable,FALSE,,Non-RGX Collision,,SFT,Motor Vehicle,1000,,1,0,N,1,N,1,Roadway: not a grade crossing or intersection,6th St and Burlington Ave,34.05786,-118.27115,POINT (-118.27115 34.05786),,N,,,,,,,Clear,Daylight,,,Street,,Dry,,,Dry,,,,Going Straight,Other front impact,,"N,Y",Compressed natural gas,20,Transit: bus,North American Bus Industries Inc. (form. Ikarus USA Inc./IKU),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I    Operator Inside Adult (19 to 60) F,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Bus,Bus,MB,DO,TRUE,2022,Bus made a left turn and struck a ped in the crosswalk.,3770608,11/8/2022,3:29:00 PM,Non-Rail Collision,Collision,Not Applicable,Not Applicable,FALSE,,Non-RGX Collision,,SFT,Person,0,,1,0,N,1,N,0,Roadway: intersection,Western Ave & 6th St,34.063542,-118.309149,POINT (-118.309149 34.063542),,N,,,,,,,Raining,Daylight,,,Intersection,,Wet,,,Wet,Trafic Signal,,,Making a left turn,Other front impact,,Y,Compressed natural gas,5,Transit: bus,ElDorado Bus (EBC Inc.),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I    Ped in Xwalk Adult (19 to 60) M,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Bus,Bus,MB,DO,TRUE,2022,Bus struck the curb and received tire side and rim damage only no flat tire.,3745285,9/5/2022,9:55:00 AM,Non-Rail Collision,Collision,Not Applicable,Not Applicable,FALSE,,Non-RGX Collision,,SFT,Fixed Object,1000,,1,0,N,1,N,0,Roadway: not a grade crossing or intersection,Telegraph Road and Washington Bl,33.99513,-118.1436,POINT (-118.1436 33.99513),,N,,,,,,,Clear,Daylight,,,Street,,Dry,,,Dry,,,,Going Straight,Other front impact,,Y,Compressed natural gas,20,Transit: Double-decker,ElDorado Bus (EBC Inc.),,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I    Passenger Adult (19 to 60) M,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Rail,Light Rail,LR,DO,TRUE,2022,A call stated that there was a person down on the tracks and gunshots were heard in the area.   {Redacted} appeared to be suffering from multiple gunshot wounds.   {Redacted} was pronounced deceased at approximately 1659 hours.,3769795,10/31/2022,4:35:00 PM,Homicide,Security,Not Applicable,Not Applicable,FALSE,,Security,,SEC,,,,0,1,N,0,N,0,Revenue facility: transit station,"8615 Graham Ave, Los Angeles, Ca",33.95967,-118.243119,POINT (-118.243119 33.95967),,N,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F    Wait Leave Adult (19 to 60) M,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Bus,Bus,MB,DO,TRUE,2022,{Redacted} made a u - turn in front of the bus making contact with the bus as it was traveling.,3750449,10/5/2022,10:44:00 PM,Non-Rail Collision,Collision,Not Applicable,Not Applicable,FALSE,,Non-RGX Collision,,SFT,Motor Vehicle,1000,,1,0,N,1,Y,1,Roadway: not a grade crossing or intersection,Cahunga Bl and Odin St,34.11084,-118.33404,POINT (-118.33404 34.11084),,N,,,,,,,Clear,Dark,,,Street,,Dry,,,Dry,,,,Going Straight,Other front impact,,"N,Y",Compressed natural gas,35,Transit: bus,New Flyer of America,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I    Passenger Adult (19 to 60) M,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Rail,Heavy Rail,HR,DO,TRUE,2022,Suspect approached victim asking for {Redacted}. {Redacted} advised he did n't have any. Suspect assaulted victim causing serious injuries.   {Redacted} was transported for medical attention.,3766965,8/14/2022,2:30:00 AM,Assault,Assault,Not Applicable,Not Applicable,FALSE,,Security,,SEC,,,,1,0,N,0,N,0,In or on vehicle,"6250 Hollywood Blvd., Hollywood, Ca",34.10132,-118.32549,POINT (-118.32549 34.10132),,N,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I    Passenger Senior Citizen (61 and up) M Y,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Rail,Light Rail,LR,DO,TRUE,2022,"{Redacted} {Redacted} ’s investigation revealed that on June 29, 2022, at approximately 1558 hrs. Train # {Redacted} with lead car # {Redacted}, center car # {Redacted}, and trailing car # {Redacted} was traveling southbound on track # {Redacted} approaching Transit {Redacted}, when he was stopped {Redacted} {Redacted} waiting for a bar signal.   While the train was waiting for a proceed indication, according to a witness, a trespasser placed herself under the stopped train and was subsequently fatally injured when the train received its proceed indication.   Moments later, the operator berthed at Transit {Redacted} and later used the restroom.   While coming out of the restroom which is located on the station platform, the same witness to the incident informed the train operator of what had just occurred.   The operator immediately surveyed the scene and found body parts strewn on the street and under the train carriage, and immediately notified {Redacted} {Redacted} {Redacted} ( {Redacted} ).",3714303,6/29/2022,3:58:00 PM,Rail Collision,Collision,Not Applicable,Not Applicable,FALSE,,Security,,SEC,,,,0,1,N,1,N,0,Right-of-way: intersection,Metro A Line - Long Beach Transit Mall,33.77171,-118.18131,POINT (-118.18131 33.77171),,N,,,,,,,Clear,Daylight,,,,,Dry,Non-exclusive right-of-way: Shared with vehicles or pedestrians,,Dry,,,,Going Straight,Other rear impact,,Y,Electric Propulsion,5,Light Rail Vehicle,Kinki Sharyo USA,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F  T  Ped not in Xwalk Adult (19 to 60) F,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Rail,Light Rail,LR,DO,TRUE,2022,{Redacted} was attacked by suspect while riding the train.   {Redacted} was transported for medical treatment.,3768613,9/13/2022,4:18:00 AM,Assault,Assault,Not Applicable,Not Applicable,FALSE,,Security,,SEC,,,,1,0,N,0,N,0,In or on vehicle,"11611 Willowbrook Av, Los Angeles, Ca",33.928678,-118.237877,POINT (-118.237877 33.928678),,N,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I    Passenger Adult (19 to 60) M Y,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Rail,Light Rail,LR,DO,TRUE,2022,"{Redacted} {Redacted}'s investigation revealed that on August 03, 2022, at approximately {Redacted}., Train # {Redacted}, with car # {Redacted} leading and # {Redacted} trailing, was traveling northbound on Track # {Redacted} when a patron, who was walking toward the train, lost their footing and caused them to fall forward and subsequently making contact with the side of the train as it was entering the {Redacted} {Redacted} Station. As a result of the contact, the patron was taken to the hospital for examination. The extent of the injury is still unknown. There were no injuries on board the train reported at the time of the incident. Moreover, there was no damage to the train. The Operator was taken for a drug and alcohol test per the procedure.",3873992,8/3/2022,2:58:00 PM,Rail Collision,Collision,Not Applicable,Not Applicable,FALSE,,Non-RGX Collision,,SFT,Person,,,1,0,N,1,N,0,Revenue facility: transit station,Metro L Line - Lncoln Cypress Station,34.08144,-118.22004,POINT (-118.22004 34.08144),,N,,,,,,,Clear,Daylight,,,,,Dry,Shared with other rail vehicles (controlled access to other non-rail vehicles),,Dry,,,,Making a stop,Side Impact,,Y,Electric Propulsion,5,Light Rail Vehicle,Kinki Sharyo USA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I    Wait Leave Adult (19 to 60) M Y,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Bus,Bus,MB,DO,TRUE,2022,A jeep made a right turn in front of the bus as it was traveling.,3725923,8/13/2022,3:13:00 PM,Non-Rail Collision,Collision,Not Applicable,Not Applicable,FALSE,,Non-RGX Collision,,SFT,Motor Vehicle,1800,,1,0,N,1,N,1,Roadway: not a grade crossing or intersection,Central Ave and 18th St,34.02768,-118.25493,POINT (-118.25493 34.02768),,N,,,,,,,Clear,Daylight,,,Street,,Dry,,,Dry,,,,Going Straight,Other front impact,,"N,Y",Compressed natural gas,25,Transit: bus,ElDorado Bus (EBC Inc.),,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I    Passenger Senior Citizen (61 and up) F,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Rail,Heavy Rail,HR,DO,TRUE,2022,"{Redacted} {Redacted} ’s investigation revealed that on November {Redacted}, 2022, a trespasser descended from the station platform onto the {Redacted} Track of the Right of Way. While standing on the {Redacted}, the individual then approached the energized {Redacted} rail and made contact, which caused an immediate electrocution and ultimately resulted in their death. Note that no trains were involved in this incident",3874394,11/9/2022,12:30:00 AM,Other,Other,Not Applicable,Not Applicable,FALSE,,Other,,SFT,,,,0,1,N,0,N,0,Right-of-way,Metro B Line - Wilshire and Vermont Station,34.06643,-118.29166,POINT (-118.29166 34.06643),,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F  T  Wait Leave Adult (19 to 60) M,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Rail,Light Rail,LR,DO,TRUE,2022,"{Redacted} {Redacted}'s investigation revealed that on September 12, 2022, at approximately {Redacted}., Train # {Redacted}, with car # {Redacted} leading, # {Redacted} middle, and # {Redacted} trailing, was traveling southbound on Track # {Redacted} when the train collided with a motorist who made an illegal left turn in front of the approaching train. As a result of the accident, one passenger was transported to the hospital for observation. The train sustained minor damage to the right and the front - side skirts. The train operator was taken for drug and alcohol testing as per procedure.",3890929,9/12/2022,5:05:00 PM,Rail Collision,Collision,Not Applicable,Not Applicable,FALSE,,RGX Collision,,SFT,Non Transit Motor Vehicle (POV),,,1,0,N,1,N,1,Right-of-way: grade crossing,Metro A Line - Washington and Broadway,34.0315376,-118.2657246,POINT (-118.2657246 34.0315376),,N,,,,,,,Clear,Daylight,,,,,Dry,Shared with other rail vehicles (controlled access to other non-rail vehicles),Active devices: train approaching sign,Dry,,,,Going Straight,Head-On,,"N,Y",Electric Propulsion,20,Light Rail Vehicle,Kinki Sharyo USA,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I    Passenger Adult (19 to 60) M Y,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Rail,Light Rail,LR,DO,TRUE,2022,{Redacted} was attacked by suspect while waiting at the station platform.   {Redacted} was transported for medical treatment.,3766955,6/21/2022,8:03:00 AM,Assault,Assault,Not Applicable,Not Applicable,FALSE,,Security,,SEC,,,,1,0,N,0,N,0,Revenue facility: transit station,"1711 Randolph St, Los Angeles, Ca 90001",33.989112,-118.243032,POINT (-118.243032 33.989112),,N,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I    Wait Leave Adult (19 to 60) M Y,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Bus,Bus,MB,DO,TRUE,2022,{Redacted} was attacked by suspect while waiting at the station platform.   {Redacted} was transported for medical treatment.,3768166,8/16/2022,10:20:00 AM,Assault,Assault,Not Applicable,Not Applicable,FALSE,,Security,,SEC,,0,,1,0,N,0,N,0,Revenue facility: transit station,"12901 Hoxie Ave, Norwalk, Ca",33.91363,-118.105479,POINT (-118.105479 33.91363),,N,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I    Wait Leave Adult (19 to 60) F,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Rail,Light Rail,LR,DO,TRUE,2022,"{Redacted} {Redacted} ’s investigation revealed that on August 13, {Redacted} {Redacted} hours, Train # {Redacted} with lead car # {Redacted}, middle car # {Redacted}, and trailing car # {Redacted} was traveling northbound on Track # {Redacted} when a motorist made contact with middle car # {Redacted}{Redacted} {Redacted} grade crossing. Moments later and unaware of the contact, the train came to a stop and the operator notified the {Redacted}. While in communication with the {Redacted}, the operator requested and was granted {Redacted} - bypass by the attending {Redacted}. Simultaneously, the operator received reports from two patrons who indicated that a motorist made contact with the train.",3859475,8/13/2022,7:12:00 AM,Rail Collision,Collision,Not Applicable,Not Applicable,FALSE,,RGX Collision,,SFT,Non Transit Motor Vehicle (POV),,"To both transit and non-transit property (vehicles, facilities, equipment, rolling stock, or infrastructure).",0,0,N,1,Y,1,Right-of-way: grade crossing,Metro A Line - Greenleaf Grade Crossing,33.881157,-118.223194,POINT (-118.223194 33.881157),,N,,,,,,,Clear,Daylight,,,,,Dry,Shared with other rail vehicles (controlled access to other non-rail vehicles),Active devices: quad gates,Dry,,,,Going Straight,Side Impact,,"N,Y",Electric Propulsion,55,Light Rail Vehicle,Kinki Sharyo USA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Bus,Bus,MB,DO,TRUE,2022,Car made a u turn in front of the traveling bus hitting the right front side of the bus,3750453,10/19/2022,2:22:00 PM,Non-Rail Collision,Collision,Not Applicable,Not Applicable,FALSE,,Non-RGX Collision,,SFT,Motor Vehicle,4000,,1,0,N,1,Y,1,Roadway: not a grade crossing or intersection,Del Mar and Sunnyslope,34.14217,-118.09041,POINT (-118.09041 34.14217),,N,,,,,,,Clear,Daylight,,,Street,,Dry,,,Dry,,,,Going Straight,Other front impact,,"N,Y",Compressed natural gas,30,Transit: bus,ElDorado Bus (EBC Inc.),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,I    Occ Other Veh Adult (19 to 60) M,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Bus,Bus,MB,DO,TRUE,2022,Bus was traveling northbound when it collided with on ramp barrier.,3725929,8/14/2022,8:26:00 AM,Non-Rail Collision,Collision,Not Applicable,Not Applicable,FALSE,,Non-RGX Collision,,SFT,Fixed Object,30000,,5,0,N,1,Y,0,Roadway: not a grade crossing or intersection,Wilmington Ave and Imperial Hwy,33.92955,-118.23904,POINT (-118.23904 33.92955),,N,,,,,,,Clear,Daylight,,,Street,,Dry,,,Dry,,,,Going Straight,Head-On,,Y,Compressed natural gas,30,Transit: bus,ElDorado Bus (EBC Inc.),,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I    Passenger Adult (19 to 60) M ; I    Passenger Adult (19 to 60) M ; I    Passenger Adult (19 to 60) M ; I    Passenger Adult (19 to 60) M ; I    Passenger Adult (19 to 60) F,6,2090
90154,Los Angeles County Metropolitan Transportation Authority,51445,Bus,Bus,MB,DO,TRUE,2022,"As bus was traveling, a cart rolled into the roadway and the bus made contact with the cart. Upon impact the cart rolled onto the side walk and made contact with a male pedestrian that was walking NB.",3734645,9/9/2022,5:18:00 PM,Non-Rail Collision,Collision,Not Applicable,Not Applicable,FALSE,,Non-RGX Collision,,SFT,Fixed Object,1500,,1,0,N,1,N,0,Roadway: not a grade crossing or intersection,Westwood Blvd  and La Grange Ave,34.94481,-118.489546,POINT (-118.489546 34.94481),,N,,,,,,,Clear,Dark,,,Street,,Dry,,,Dry,,,,Going Straight,Other front impact,,Y,Compressed natural gas,35,Transit: bus,North American Bus Industries Inc. (form. Ikarus USA Inc./IKU),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,I    Pedestrian Other Adult (19 to 60) M,6,1576
90154,Los Angeles County Metropolitan Transportation Authority,51445,Bus,Bus,MB,DO,TRUE,2022,"bus and car were already stopped for a red light, when the bus rolled forward making contact with the rear of the veh.",3725932,8/29/2022,5:44:00 PM,Non-Rail Collision,Collision,Not Applicable,Not Applicable,FALSE,,Non-RGX Collision,,SFT,Motor Vehicle,1500,,1,0,N,1,N,1,Roadway: intersection,Santa Fe Ave and 15th St,33.78555,-118.21547,POINT (-118.21547 33.78555),,N,,,,,,,Clear,Daylight,,,Intersection,,Dry,,,Dry,Trafic Signal,,,Going Straight,Rear-ending,,"N,Y",Compressed natural gas,10,Transit: bus,New Flyer of America,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I    Passenger Adult (19 to 60) M,6,2090
